,Standard name,Sc∆ essentiality,Sp∆ essentiality,Final usage in training,Unnamed: 0,id,chrom,start,end,Length,Hits,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,short name,description
760,S000004669,NE,NE,Non essential,4737,YMR065W,chrXIII,399702,401216,1515,32,614,8,14,397,0.266,296,0.195,152,74,66,0.1003,0.1233,0.11,KAR5,KARyogamy
761,S000001296,NE,NE,Non essential,3109,YIL034C,chrIX,289226,290089,864,3,10,25,7,166,0.105,527,0.61,76,70,47,0.08800000000000001,0.1167,0.0783,CAP2,CAPping
762,S000001292,NE,NE,Non essential,3114,YIL030C,chrIX,296050,300009,3960,15,52,11,21,213,0.08900000000000001,1690,0.42700000000000005,374,75,68,0.0944,0.125,0.1133,SSM4,Suppressor of mrna Stability Mutant
763,S000005136,NE,NE,Non essential,5179,YNL192W,chrXIV,276502,279897,3396,1,7,31,30,412,0.004,2336,0.688,353,51,76,0.1039,0.085,0.1267,CHS1,CHitin Synthase
764,S000028521,NE,NE,Non essential,2504,YGR169C-A,chrVII,836387,836665,279,1,13,10,19,212,0.085,224,0.8029999999999999,18,70,58,0.0645,0.1167,0.0967,LSO2,Late-annotated Small Open reading frame
765,S000004498,NE,NE,Non essential,4630,YML035C,chrXIII,206428,208860,2433,2,6,9,39,172,0.024,1942,0.7979999999999999,237,67,63,0.0974,0.1117,0.105,AMD1,AMP Deaminase
766,S000003299,NE,NE,Non essential,2396,YGR067C,chrVII,622372,624786,2415,18,275,23,51,388,0.096,950,0.39299999999999996,233,67,43,0.0965,0.1117,0.0717,,
767,S000003295,NE,NE,Non essential,2392,YGR063C,chrVII,617516,617824,309,6,49,5,23,479,0.203,97,0.314,21,52,57,0.068,0.0867,0.095,SPT4,SuPpressor of Ty's
768,S000003294,NE,NE,Non essential,2391,YGR062C,chrVII,616328,617278,951,8,39,21,11,457,0.092,300,0.315,73,60,47,0.0768,0.1,0.0783,COX18,Cytochrome c OXidase
769,S000003291,NE,NE,Non essential,2388,YGR059W,chrVII,607563,609101,1539,15,122,9,64,475,0.10300000000000001,377,0.245,163,57,47,0.1059,0.095,0.0783,SPR3,SPorulation Regulated
770,S000001839,NE,NE,Non essential,1927,YFL055W,chrVI,17004,18680,1677,9,92,21,2,201,0.134,542,0.32299999999999995,129,62,57,0.0769,0.1033,0.095,AGP3,high-Affinity Glutamine Permease
771,S000003619,NE,NE,Non essential,3348,YJL083W,chrX,278841,280655,1815,24,262,20,30,194,0.341,369,0.203,126,51,54,0.0694,0.085,0.09,TAX4,
772,S000003618,NE,NE,Non essential,3349,YJL082W,chrX,281185,283380,2196,12,76,30,8,327,0.084,754,0.34299999999999997,193,52,68,0.0879,0.0867,0.1133,IML2,Increased Minichromosome Loss
773,S000003616,NE,NE,Non essential,3351,YJL080C,chrX,285558,289226,3669,7,16,5,17,457,0.021,2136,0.5820000000000001,346,61,67,0.0943,0.1017,0.1117,SCP160,S. cerevisiae protein involved in the Control of Ploidy
774,S000000403,NE,NE,Non essential,460,YBR199W,chrII,618909,620303,1395,15,154,15,8,311,0.17300000000000001,373,0.267,141,40,68,0.1011,0.0667,0.1133,KTR4,Kre Two Related
775,S000000408,NE,NE,Non essential,467,YBR204C,chrII,632254,633381,1128,0,0,9,3,276,0.0,1128,1.0,107,71,56,0.0949,0.1183,0.0933,LDH1,Lipid Droplet Hydrolase
776,S000006112,NE,NE,Non essential,6156,YPL191C,chrXVI,183597,184679,1083,12,171,17,5,203,0.273,261,0.24100000000000002,122,58,59,0.1127,0.0967,0.0983,,
777,S000006117,NE,NE,Non essential,6151,YPL196W,chrXVI,175043,175864,822,6,28,22,13,270,0.135,352,0.428,76,45,65,0.0925,0.075,0.1083,OXR1,OXidation Resistance
778,S000006116,NE,NE,Non essential,6152,YPL195W,chrXVI,176223,179021,2799,8,32,15,9,284,0.05,1191,0.426,286,65,49,0.1022,0.1083,0.0817,APL5,clathrin Adaptor Protein complex Large chain
779,S000006115,NE,NE,Non essential,6153,YPL194W,chrXVI,179277,181115,1839,9,91,10,8,262,0.09300000000000001,510,0.27699999999999997,165,55,64,0.0897,0.0917,0.1067,DDC1,DNA Damage Checkpoint
780,S000006114,NE,NE,Non essential,6154,YPL193W,chrXVI,181403,182548,1146,4,31,9,2,237,0.07400000000000001,572,0.499,129,61,69,0.1126,0.1017,0.115,RSA1,RiboSome Assembly
781,S000004447,NE,NE,Non essential,4508,YLR455W,chrXII,1053629,1054543,915,2,47,14,13,213,0.051,684,0.748,86,60,69,0.094,0.1,0.115,PDP3,PWWP Domain-containing Protein
782,S000003045,NE,NE,Non essential,2246,YGL077C,chrVII,362225,363916,1692,35,616,3,39,310,0.33399999999999996,393,0.23199999999999998,135,55,63,0.0798,0.0917,0.105,HNM1,Hyper-resistance to Nitrogen Mustard
783,S000004337,NE,NE,Non essential,4389,YLR345W,chrXII,820511,822040,1530,15,260,19,4,471,0.10400000000000001,646,0.42200000000000004,154,55,63,0.1007,0.0917,0.105,,
784,S000000597,NE,NE,Non essential,646,YCR004C,chrIII,119575,120318,744,20,502,11,20,706,0.19,157,0.21100000000000002,53,65,72,0.0712,0.1083,0.12,YCP4,
785,S000003851,NE,NE,Non essential,3521,YJR091C,chrX,595061,598336,3276,17,222,17,29,304,0.085,770,0.235,288,75,44,0.0879,0.125,0.0733,JSN1,Just Say No
786,S000001128,NE,NE,Non essential,2804,YHR086W,chrVIII,278153,279724,1572,12,80,23,16,257,0.149,501,0.319,145,54,55,0.0922,0.09,0.0917,NAM8,Nuclear Accommodation of Mitochondria
787,S000005314,NE,NE,Non essential,5414,YNR031C,chrXIV,680694,685433,4740,10,39,0,7,262,0.04,1444,0.305,479,58,62,0.1011,0.0967,0.1033,SSK2,Suppressor of Sensor Kinase
788,S000004158,NE,NE,Non essential,4202,YLR168C,chrXII,499578,500270,693,11,108,9,44,379,0.209,310,0.447,65,55,53,0.0938,0.0917,0.0883,UPS2,UnProceSsed
789,S000002476,NE,NE,Non essential,1091,YDR069C,chrIV,584939,587719,2781,0,0,10,10,434,0.0,2781,1.0,288,57,59,0.1036,0.095,0.0983,DOA4,Degradation Of Alpha
790,S000000995,NE,NE,Non essential,2693,YHL003C,chrVIII,100648,101883,1236,18,264,9,44,686,0.106,180,0.146,114,56,55,0.0922,0.0933,0.0917,LAG1,Longevity Assurance Gene
791,S000000994,NE,NE,Non essential,2695,YHL002W,chrVIII,102612,103970,1359,22,452,47,39,694,0.11699999999999999,321,0.23600000000000002,116,56,58,0.0854,0.0933,0.0967,HSE1,"Has Symptoms of class E mutants; resembles Hbp, Stam and East"
792,S000001658,NE,NE,Non essential,3647,YKL175W,chrXI,118793,120304,1512,26,237,37,3,232,0.371,408,0.27,140,53,59,0.0926,0.0883,0.0983,ZRT3,Zinc-Regulated Transporter
793,S000005312,NE,NE,Non essential,5412,YNR029C,chrXIV,677199,678488,1290,9,113,2,10,179,0.195,283,0.21899999999999997,114,62,62,0.0884,0.1033,0.1033,,
794,S000005313,NE,NE,Non essential,5413,YNR030W,chrXIV,678799,680454,1656,7,83,10,0,183,0.115,402,0.243,139,64,54,0.0839,0.1067,0.09,ALG12,Asparagine-Linked Glycosylation
795,S000006321,NE,NE,Non essential,6475,YPR117W,chrXVI,760025,767494,7470,57,560,22,24,489,0.078,824,0.11,785,51,56,0.1051,0.085,0.0933,,
796,S000001657,NE,NE,Non essential,3648,YKL174C,chrXI,120380,122236,1857,1,4,8,2,231,0.012,1514,0.815,165,69,51,0.0889,0.115,0.085,TPO5,Transporter of POlyamines
797,S000000191,NE,NE,Non essential,138,YBL095W,chrII,43277,44089,813,9,118,5,5,154,0.359,246,0.303,61,56,49,0.075,0.0933,0.0817,MRX3,Mitochondrial oRganization of gene eXpression (MIOREX)
798,S000000195,NE,NE,Non essential,134,YBL099W,chrII,37053,38690,1638,1,6,18,14,235,0.013000000000000001,1616,0.987,111,51,66,0.0678,0.085,0.11,ATP1,ATP synthase
799,S000000198,NE,NE,Non essential,130,YBL102W,chrII,24098,24745,648,9,98,27,9,225,0.309,197,0.304,46,60,66,0.071,0.1,0.11,SFT2,Suppressor of sed Five Ts
800,S000002915,NE,NE,Non essential,1548,YDR507C,chrIV,1462358,1465786,3429,14,166,19,21,471,0.043,799,0.233,307,60,54,0.0895,0.1,0.09,GIN4,Growth Inhibitory
801,S000002914,NE,NE,Non essential,1547,YDR506C,chrIV,1459728,1461554,1827,29,767,33,29,464,0.171,349,0.191,149,51,62,0.0816,0.085,0.1033,GMC1,Grand Meiotic recombination Cluster
802,S000002913,NE,NE,Non essential,1546,YDR505C,chrIV,1456695,1459220,2526,14,124,4,37,424,0.065,705,0.27899999999999997,252,68,44,0.0998,0.1133,0.0733,PSP1,Polymerase SuPpressor
803,S000001692,NE,NE,Non essential,3614,YKL209C,chrXI,42423,46295,3873,46,811,1,24,219,0.271,385,0.099,370,75,62,0.0955,0.125,0.1033,STE6,STErile
804,S000001477,NE,NE,Non essential,3195,YIR038C,chrIX,423809,424513,705,7,123,13,14,262,0.18899999999999997,189,0.268,66,71,51,0.0936,0.1183,0.085,GTT1,GlutaThione Transferase
805,S000004872,NE,NE,Non essential,4951,YMR259C,chrXIII,784621,788883,4263,25,210,15,8,328,0.08900000000000001,589,0.138,466,79,75,0.1093,0.1317,0.125,TRM732,Transfer RNA Methyltransferase
806,S000004874,NE,NE,Non essential,4953,YMR261C,chrXIII,790205,793369,3165,23,218,4,14,224,0.162,683,0.21600000000000003,296,62,43,0.0935,0.1033,0.0717,TPS3,Trehalose Phosphate Synthase
807,S000004875,NE,NE,Non essential,4954,YMR262W,chrXIII,793726,794667,942,10,118,13,10,202,0.263,384,0.408,82,43,63,0.087,0.0717,0.105,,
808,S000004879,NE,NE,Non essential,4958,YMR266W,chrXIII,798518,801379,2862,23,457,22,12,280,0.14400000000000002,434,0.152,262,39,66,0.0915,0.065,0.11,RSN1,Rescue of Sro7 at high Nacl
809,S000004478,NE,NE,Non essential,4650,YML016C,chrXIII,239458,241536,2079,16,323,9,21,292,0.132,478,0.23,209,91,62,0.1005,0.1517,0.1033,PPZ1,Protein Phosphatase Z
810,S000004476,NE,NE,Non essential,4652,YML014W,chrXIII,243225,244064,840,7,59,3,1,361,0.115,475,0.565,50,62,44,0.0595,0.1033,0.0733,TRM9,TRna Methyltransferase
811,S000001626,NE,NE,Non essential,3682,YKL143W,chrXI,176781,178172,1392,5,37,5,37,369,0.049,351,0.252,134,65,58,0.0963,0.1083,0.0967,LTV1,Low Temperature Viability
812,S000001623,NE,NE,Non essential,3685,YKL140W,chrXI,180779,182425,1647,14,418,9,7,326,0.13,375,0.228,169,68,68,0.1026,0.1133,0.1133,TGL1,TriGlyceride Lipase
813,S000005001,NE,NE,Non essential,5324,YNL056W,chrXIV,517249,517842,594,14,182,46,26,362,0.326,190,0.32,45,77,52,0.0758,0.1283,0.0867,OCA2,Oxidant-induced Cell cycle Arrest
814,S000004696,NE,NE,Non essential,4764,YMR090W,chrXIII,449245,449928,684,6,109,13,6,211,0.20800000000000002,235,0.344,63,55,57,0.0921,0.0917,0.095,,
815,S000004694,NE,NE,Non essential,4762,YMR088C,chrXIII,443414,445102,1689,10,138,18,16,396,0.075,450,0.266,151,58,51,0.0894,0.0967,0.085,VBA1,Vacuolar Basic Amino acid transporter
816,S000004695,NE,NE,Non essential,4763,YMR089C,chrXIII,445609,448086,2478,7,32,15,17,261,0.054000000000000006,643,0.259,218,47,53,0.08800000000000001,0.0783,0.0883,YTA12,Yeast Tat-binding Analog
817,S000004698,NE,NE,Non essential,4766,YMR092C,chrXIII,451632,453479,1848,19,287,3,22,227,0.226,352,0.19,155,69,74,0.0839,0.115,0.1233,AIP1,Actin Interacting Protein
818,S000005127,NE,NE,Non essential,5188,YNL183C,chrXIV,293137,295509,2373,16,174,4,21,329,0.102,672,0.28300000000000003,211,63,58,0.0889,0.105,0.0967,NPR1,Nitrogen Permease Reactivator
819,S000002209,NE,NE,Non essential,965,YDL051W,chrIV,363952,364779,828,10,174,37,15,647,0.09300000000000001,259,0.313,68,41,54,0.0821,0.0683,0.09,LHP1,La-Homologous Protein
820,S000005007,NE,NE,Non essential,5318,YNL063W,chrXIV,507758,508702,945,17,225,60,2,501,0.18,151,0.16,78,69,55,0.0825,0.115,0.0917,MTQ1,Methyltransferase
821,S000004533,NE,NE,Non essential,4597,YML068W,chrXIII,137550,138944,1395,23,332,19,3,245,0.336,259,0.18600000000000003,139,64,68,0.0996,0.1067,0.1133,ITT1,Inhibitor of Translation Termination
822,S000004532,NE,NE,Non essential,4598,YML067C,chrXIII,139063,140214,1152,10,73,4,18,250,0.174,319,0.27699999999999997,108,53,61,0.0938,0.0883,0.1017,ERV41,ER Vesicle
823,S000005559,NE,NE,Non essential,5678,YOR033C,chrXV,392416,394524,2109,15,134,25,19,387,0.092,570,0.27,214,47,51,0.1015,0.0783,0.085,EXO1,EXOnuclease
824,S000003925,NE,NE,Non essential,4015,YLL002W,chrXII,146291,147601,1311,17,264,16,34,315,0.20600000000000002,363,0.27699999999999997,119,48,64,0.0908,0.08,0.1067,RTT109,Regulator of Ty1 Transposition
825,S000000282,NE,NE,Non essential,324,YBR078W,chrII,393123,394742,1620,20,199,32,15,239,0.258,350,0.21600000000000003,139,48,77,0.0858,0.08,0.1283,ECM33,ExtraCellular Mutant
826,S000006342,NE,NE,Non essential,6497,YPR138C,chrXVI,810984,812453,1470,24,407,24,43,283,0.28800000000000003,456,0.31,100,69,47,0.068,0.115,0.0783,MEP3,
827,S000006343,NE,NE,Non essential,6498,YPR139C,chrXVI,813156,814058,903,1,5,45,5,329,0.017,803,0.889,71,47,54,0.0786,0.0783,0.09,LOA1,Lysophosphatidic acid: Oleoyl-CoA Acyltransferase
828,S000006345,NE,NE,Non essential,6500,YPR141C,chrXVI,815734,817923,2190,5,10,8,3,410,0.027999999999999997,946,0.43200000000000005,218,57,59,0.0995,0.095,0.0983,KAR3,KARyogamy
829,S000003466,NE,NE,Non essential,2571,YGR234W,chrVII,959904,961103,1200,23,471,32,4,482,0.19899999999999998,268,0.223,111,56,63,0.0925,0.0933,0.105,YHB1,Yeast flavoHemogloBin
830,S000005834,NE,NE,Non essential,5964,YOR307C,chrXV,892731,894092,1362,14,394,16,12,347,0.14800000000000002,457,0.336,120,48,68,0.0881,0.08,0.1133,SLY41,Suppressor of Loss of Ypt1
831,S000001801,NE,NE,Non essential,3931,YKR093W,chrXI,615730,617535,1806,20,124,56,11,456,0.121,403,0.223,143,53,66,0.0792,0.0883,0.11,PTR2,Peptide TRansport
832,S000003666,NE,NE,Non essential,3301,YJL130C,chrX,165723,172752,7030,76,821,15,25,536,0.10099999999999999,453,0.064,658,69,60,0.0936,0.115,0.1,URA2,URAcil requiring
833,S000003664,NE,NE,Non essential,3303,YJL128C,chrX,178097,180103,2007,10,47,20,9,355,0.07,805,0.401,157,61,50,0.0782,0.1017,0.0833,PBS2,Polymyxin B Sensitivity
834,S000003463,NE,NE,Non essential,2568,YGR231C,chrVII,952548,953480,933,11,148,10,23,363,0.162,183,0.196,82,55,50,0.0879,0.0917,0.0833,PHB2,ProHiBitin
835,S000003662,NE,NE,Non essential,3307,YJL126W,chrX,184501,185424,924,8,324,12,2,437,0.099,263,0.285,68,62,61,0.0736,0.1033,0.1017,NIT2,NITrilase superfamily
836,S000003660,NE,NE,Non essential,3309,YJL124C,chrX,187126,187644,519,3,13,12,29,534,0.054000000000000006,364,0.701,42,76,48,0.0809,0.1267,0.08,LSM1,Like SM
837,S000005771,NE,NE,Non essential,5899,YOR245C,chrXV,794076,795332,1257,9,72,3,16,275,0.13,442,0.35200000000000004,131,50,53,0.1042,0.0833,0.0883,DGA1,DiacylGlycerol Acyltransferase
838,S000005952,NE,NE,Non essential,6323,YPL031C,chrXVI,492018,493037,1020,1,4,42,24,372,0.013000000000000001,981,0.9620000000000001,78,44,56,0.0765,0.0733,0.0933,PHO85,PHOsphate metabolism
839,S000003402,NE,NE,Non essential,2505,YGR170W,chrVII,837142,840558,3417,14,108,18,10,291,0.07,939,0.275,328,56,62,0.096,0.0933,0.1033,PSD2,PhosphatidylSerine Decarboxylase
840,S000006160,NE,NE,Non essential,6107,YPL239W,chrXVI,99484,100086,603,9,52,18,10,275,0.271,234,0.38799999999999996,53,53,45,0.0879,0.0883,0.075,YAR1,Yeast Ankyrin Repeat
841,S000001418,NE,NE,Non essential,2978,YIL156W,chrIX,48091,51306,3216,33,347,22,16,321,0.16,584,0.182,307,58,71,0.0955,0.0967,0.1183,UBP7,UBiquitin-specific Protease
842,S000004294,NE,NE,Non essential,4344,YLR303W,chrXII,732542,733876,1335,0,0,7,0,447,0.0,1335,1.0,131,51,63,0.0981,0.085,0.105,MET17,METhionine requiring
843,S000004747,NE,NE,Non essential,4817,YMR139W,chrXIII,546125,547237,1113,4,118,38,13,551,0.033,442,0.397,98,46,57,0.0881,0.0767,0.095,RIM11,Regulator of IME2
844,S000004290,NE,NE,Non essential,4339,YLR299W,chrXII,726069,728051,1983,34,457,54,79,541,0.158,673,0.33899999999999997,181,61,59,0.0913,0.1017,0.0983,ECM38,ExtraCellular Mutant
845,S000002399,NE,NE,Non essential,767,YDL240W,chrIV,22823,25876,3054,16,213,28,5,234,0.11199999999999999,925,0.303,301,57,65,0.0986,0.095,0.1083,LRG1,Lim-RhoGap homolog
846,S000003083,NE,NE,Non essential,2208,YGL115W,chrVII,292033,293001,969,1,6,11,24,236,0.022000000000000002,764,0.7879999999999999,95,59,53,0.098,0.0983,0.0883,SNF4,Sucrose NonFermenting
847,S000000212,NE,NE,Non essential,250,YBR008C,chrII,252563,254209,1647,21,191,8,17,341,0.187,582,0.353,144,70,62,0.0874,0.1167,0.1033,FLR1,FLuconazole Resistance
848,S000000213,NE,NE,Non essential,251,YBR009C,chrII,255373,255684,312,9,159,37,49,319,0.452,104,0.33299999999999996,19,68,55,0.0609,0.1133,0.0917,HHF1,Histone H Four
849,S000000218,NE,NE,Non essential,256,YBR014C,chrII,266725,267336,612,6,84,15,16,334,0.147,155,0.253,62,61,75,0.1013,0.1017,0.125,GRX7,GlutaRedoXin
850,S000001784,NE,NE,Non essential,3914,YKR076W,chrXI,582283,583395,1113,12,214,28,14,356,0.151,250,0.225,95,72,54,0.0854,0.12,0.09,ECM4,ExtraCellular Mutant
851,S000000695,NE,NE,Non essential,746,YCR098C,chrIII,297049,298605,1557,10,78,1,26,223,0.14400000000000002,457,0.294,132,78,50,0.0848,0.13,0.0833,GIT1,GlycerophosphoInosiTol
852,S000001788,NE,NE,Non essential,3918,YKR080W,chrXI,590395,591357,963,11,98,37,5,258,0.221,284,0.295,99,56,62,0.1028,0.0933,0.1033,MTD1,Methylene Tetrahydrafolate Dehydrogenase
853,S000005950,NE,NE,Non essential,6325,YPL029W,chrXVI,495506,497719,2214,3,15,4,11,380,0.018000000000000002,1051,0.475,206,53,40,0.09300000000000001,0.0883,0.0667,SUV3,SUppressor of Var1
854,S000005951,NE,NE,Non essential,6324,YPL030W,chrXVI,493543,495246,1704,12,201,24,3,365,0.096,441,0.259,164,59,68,0.0962,0.0983,0.1133,TRM44,TRna Methyltransferase
855,S000002264,NE,NE,Non essential,908,YDL106C,chrIV,270222,271901,1680,2,13,8,10,149,0.04,586,0.349,169,73,55,0.1006,0.1217,0.0917,PHO2,PHOsphate metabolism
856,S000000038,NE,NE,Non essential,36,YAL040C,chrI,65778,67520,1743,7,183,9,24,354,0.057,943,0.541,142,77,44,0.0815,0.1283,0.0733,CLN3,CycLiN
857,S000000037,NE,NE,Non essential,37,YAL039C,chrI,68716,69525,810,31,576,80,36,312,0.613,161,0.19899999999999998,40,45,49,0.0494,0.075,0.0817,CYC3,CYtochrome C
858,S000000034,NE,NE,Non essential,42,YAL036C,chrI,75043,76152,1110,15,202,15,6,340,0.19899999999999998,253,0.228,94,68,34,0.0847,0.1133,0.0567,RBG1,RiBosome interacting Gtpase
859,S000000562,NE,NE,Non essential,587,YCL057W,chrIII,24768,26906,2139,25,345,28,7,254,0.23,447,0.209,186,45,47,0.087,0.075,0.0783,PRD1,PRoteinase yscD
860,S000004861,NE,NE,Non essential,4939,YMR247C,chrXIII,763351,768039,4689,28,221,8,23,701,0.043,683,0.146,509,57,71,0.1086,0.095,0.1183,RKR1,RING domain mutant Killed by Rtf1 deletion
861,S000004860,NE,NE,Non essential,4938,YMR246W,chrXIII,759807,761891,2085,65,1344,50,13,468,0.33299999999999996,277,0.133,167,41,59,0.0801,0.0683,0.0983,FAA4,Fatty Acid Activation
862,S000004468,NE,NE,Non essential,4660,YML009C,chrXIII,251304,251516,213,1,5,21,27,359,0.065,157,0.737,19,66,58,0.0892,0.11,0.0967,MRPL39,"Mitochondrial Ribosomal Protein, Large subunit"
863,S000004464,NE,NE,Non essential,4665,YML005W,chrXIII,260221,261609,1389,10,84,20,10,477,0.075,240,0.17300000000000001,139,66,69,0.1001,0.11,0.115,TRM12,TRna Methyltransferase
864,S000004466,NE,NE,Non essential,4663,YML007W,chrXIII,253848,255800,1953,23,473,59,20,421,0.14,382,0.196,194,46,75,0.0993,0.0767,0.125,YAP1,Yeast AP-1
865,S000006371,NE,NE,Non essential,6530,YPR167C,chrXVI,876847,877632,786,12,53,10,4,192,0.39799999999999996,170,0.21600000000000003,72,73,60,0.0916,0.1217,0.1,MET16,METhionine requiring
866,S000004463,NE,NE,Non essential,4666,YML004C,chrXIII,261705,262685,981,20,358,5,34,541,0.188,114,0.11599999999999999,92,64,55,0.0938,0.1067,0.0917,GLO1,GLyOxalase
867,S000005333,NE,NE,Non essential,5435,YNR050C,chrXIV,714048,715388,1341,13,152,10,33,269,0.18,379,0.28300000000000003,114,62,68,0.085,0.1033,0.1133,LYS9,LYSine requiring
868,S000005330,NE,NE,Non essential,5432,YNR047W,chrXIV,708523,711204,2682,11,82,17,12,331,0.062,760,0.28300000000000003,222,45,54,0.0828,0.075,0.09,FPK1,FliPase Kinase 1
869,S000005485,NE,NE,Non essential,5508,YOL125W,chrXV,83834,85264,1431,15,396,30,6,384,0.136,410,0.287,125,47,59,0.0874,0.0783,0.0983,TRM13,TRna Methyltransferase
870,S000005338,NE,NE,Non essential,5440,YNR055C,chrXIV,728426,730186,1761,24,290,18,9,378,0.18,324,0.184,152,63,66,0.0863,0.105,0.11,HOL1,HistidinOl
871,S000005339,NE,NE,Non essential,5441,YNR056C,chrXIV,731618,733303,1686,15,275,21,29,385,0.11599999999999999,315,0.187,157,66,51,0.0931,0.11,0.085,BIO5,BIOtin
872,S000001634,NE,NE,Non essential,3673,YKL151C,chrXI,164917,165930,1014,20,458,30,54,455,0.217,156,0.154,70,68,53,0.069,0.1133,0.0883,NNR2,Nicotinamide Nucleotide Repair
873,S000001326,NE,NE,Non essential,3077,YIL064W,chrIX,241943,242716,774,17,231,22,3,553,0.19899999999999998,232,0.3,66,44,65,0.0853,0.0733,0.1083,EFM4,Elongation Factor Methyltransferase
874,S000004680,NE,NE,Non essential,4747,YMR075W,chrXIII,413982,416036,2055,7,30,32,16,377,0.045,635,0.309,227,56,62,0.1105,0.0933,0.1033,RCO1,
875,S000004683,NE,NE,Non essential,4751,YMR078C,chrXIII,422503,424728,2226,7,55,8,6,461,0.034,742,0.33299999999999996,197,57,55,0.0885,0.095,0.0917,CTF18,Chromosome Transmission Fidelity
876,S000004682,NE,NE,Non essential,4750,YMR077C,chrXIII,421484,422149,666,0,0,4,8,298,0.0,666,1.0,70,73,51,0.1051,0.1217,0.085,VPS20,Vacuolar Protein Sorting
877,S000004685,NE,NE,Non essential,4753,YMR080C,chrXIII,426712,429627,2916,38,317,8,29,478,0.136,275,0.094,273,56,56,0.0936,0.0933,0.0933,NAM7,Nuclear Accommodation of Mitochondria
878,S000005156,NE,NE,Non essential,5159,YNL212W,chrXIV,247461,249809,2349,11,70,11,8,366,0.064,1142,0.486,228,64,69,0.0971,0.1067,0.115,VID27,Vacuolar Import and Degradation
879,S000005150,NE,NE,Non essential,5165,YNL206C,chrXIV,256788,258155,1368,10,410,5,21,316,0.11599999999999999,429,0.314,127,74,59,0.0928,0.1233,0.0983,RTT106,Regulator of Ty1 Transposition
880,S000002305,NE,NE,Non essential,865,YDL146W,chrIV,192750,194225,1476,2,14,8,6,112,0.06,1392,0.943,155,66,61,0.105,0.11,0.1017,LDB17,Low Dye Binding
881,S000005159,NE,NE,Non essential,5156,YNL215W,chrXIV,244468,245430,963,2,4,2,12,315,0.033,553,0.574,76,62,46,0.0789,0.1033,0.0767,IES2,Ino Eighty Subunit
882,S000002656,NE,NE,Non essential,1278,YDR248C,chrIV,957758,958339,582,5,113,12,6,302,0.142,219,0.376,50,56,64,0.0859,0.0933,0.1067,,
883,S000001428,NE,NE,Non essential,2966,YIL166C,chrIX,30938,32566,1629,21,234,8,5,370,0.174,396,0.243,151,56,49,0.0927,0.0933,0.0817,SOA1,SulfOnAte transport
884,S000002650,NE,NE,Non essential,1271,YDR242W,chrIV,946807,948456,1650,20,248,17,1,262,0.231,261,0.158,149,60,65,0.0903,0.1,0.1083,AMD2,AMiDase
885,S000002652,NE,NE,Non essential,1273,YDR244W,chrIV,950563,952401,1839,12,130,16,9,307,0.106,486,0.264,176,59,67,0.0957,0.0983,0.1117,PEX5,PEroXin
886,S000000534,NE,NE,Non essential,616,YCL029C,chrIII,68599,69921,1323,24,257,19,17,423,0.214,179,0.135,105,59,52,0.0794,0.0983,0.0867,BIK1,BIlateral Karyogamy defect
887,S000006353,NE,NE,Non essential,6509,YPR149W,chrXVI,829918,830439,522,19,487,44,42,696,0.261,87,0.16699999999999998,41,60,68,0.0785,0.1,0.1133,NCE102,NonClassical Export
888,S000006359,NE,NE,Non essential,6515,YPR155C,chrXVI,835563,837413,1851,12,72,8,18,603,0.054000000000000006,476,0.257,179,59,71,0.0967,0.0983,0.1183,NCA2,Nuclear Control of ATPase
889,S000006358,NE,NE,Non essential,6514,YPR154W,chrXVI,834565,835212,648,5,45,26,10,641,0.06,279,0.431,54,50,70,0.0833,0.0833,0.1167,PIN3,Psi+ INducibility
890,S000005806,NE,NE,Non essential,5934,YOR280C,chrXV,844992,845792,801,10,82,11,18,470,0.133,179,0.223,71,77,61,0.0886,0.1283,0.1017,FSH3,Family of Serine Hydrolases
891,S000003677,NE,NE,Non essential,3288,YJL141C,chrX,147967,150390,2424,36,502,8,20,455,0.163,274,0.113,225,54,69,0.0928,0.09,0.115,YAK1,Yet Another Kinase
